split,split_role,ticket_id,repo,base_commit,title,outcome,primary_category,primary_category_zh,failure_stage,failure_stage_zh,suggested_next_step,gold_file_count,recovered_gold_count,gold_files,missing_gold_files,index_available,indexed_file_count,sparse_ticket_clues,manual_review_required
validation,method_selection,matplotlib__matplotlib-24013,matplotlib/matplotlib,394748d584d1cd5c361a6a4c7b70d7b8a8cd3ef0,function shadowing their own definition modules,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,18,2,lib/matplotlib/tri/__init__.py | lib/matplotlib/tri/_triangulation.py | lib/matplotlib/tri/_tricontour.py | lib/matplotlib/tri/_trifinder.py | lib/matplotlib/tri/_triinterpolate.py | lib/matplotlib/tri/_tripcolor.py | lib/matplotlib/tri/_triplot.py | lib/matplotlib/tri/_trirefine.py | lib/matplotlib/tri/_tritools.py | lib/matplotlib/tri/triangulation.py | lib/matplotlib/tri/tricontour.py | lib/matplotlib/tri/trifinder.py | lib/matplotlib/tri/triinterpolate.py | lib/matplotlib/tri/tripcolor.py | lib/matplotlib/tri/triplot.py | lib/matplotlib/tri/trirefine.py | lib/matplotlib/tri/tritools.py | lib/mpl_toolkits/mplot3d/axes3d.py,lib/matplotlib/tri/_triangulation.py | lib/matplotlib/tri/_tricontour.py | lib/matplotlib/tri/_trifinder.py | lib/matplotlib/tri/_triinterpolate.py | lib/matplotlib/tri/_tripcolor.py | lib/matplotlib/tri/_triplot.py | lib/matplotlib/tri/_trirefine.py | lib/matplotlib/tri/_tritools.py | lib/matplotlib/tri/triangulation.py | lib/matplotlib/tri/tricontour.py | lib/matplotlib/tri/trifinder.py | lib/matplotlib/tri/triinterpolate.py | lib/matplotlib/tri/triplot.py | lib/matplotlib/tri/trirefine.py | lib/matplotlib/tri/tritools.py | lib/mpl_toolkits/mplot3d/axes3d.py,True,1015,False,False
validation,method_selection,matplotlib__matplotlib-23198,matplotlib/matplotlib,3407cbc42f0e70595813e2b1816d432591558921,"Inconsistency in keyword-arguments ncol/ncols, nrow/nrows",partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,lib/matplotlib/backends/qt_editor/figureoptions.py | lib/matplotlib/legend.py,lib/matplotlib/backends/qt_editor/figureoptions.py,True,1013,False,False
validation,method_selection,matplotlib__matplotlib-21550,matplotlib/matplotlib,460073b2d9122e276d42c2775bad858e337a51f1,"[Bug]: this example shows ok on matplotlib-3.4.3, but not in matplotlib-3.5.0 master of october 30th",miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,lib/matplotlib/collections.py,lib/matplotlib/collections.py,True,1025,False,False
validation,method_selection,matplotlib__matplotlib-26466,matplotlib/matplotlib,3dd06a46750d174f821df5377996f493f1af4ebb,Updating an array passed as the xy parameter to annotate updates the anottation,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,lib/matplotlib/text.py,lib/matplotlib/text.py,True,1010,False,False
validation,method_selection,mwaskom__seaborn-3216,mwaskom/seaborn,557b0d29cdeae9703576f4bb0eb73dd997a1e4a4,Figure title being removed by seaborn objects API when plotting on subfigures,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,seaborn/_compat.py | seaborn/_core/plot.py,seaborn/_compat.py,True,110,False,False
validation,method_selection,mwaskom__seaborn-2766,mwaskom/seaborn,e8a83c8f12c50eb99bcf32ff83b36bc413ec2e02,DeprecationWarning with the latest setuptools,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,6,5,seaborn/_core.py | seaborn/_statistics.py | seaborn/axisgrid.py | seaborn/categorical.py | seaborn/external/version.py | seaborn/rcmod.py,seaborn/external/version.py,True,83,False,False
validation,method_selection,pydata__xarray-6804,pydata/xarray,f045401ca79ecd1b80a0da67f44404c4e208fe31,Use pytorch as backend for xarrays,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,4,2,xarray/core/duck_array_ops.py | xarray/core/indexing.py | xarray/core/utils.py | xarray/core/variable.py,xarray/core/duck_array_ops.py | xarray/core/utils.py,True,109,False,True
validation,method_selection,pydata__xarray-7444,pydata/xarray,821dc24b5f3ed91b843a634bf8513a26046269ef,⚠️ Nightly upstream-dev CI failed ⚠️: `pandas` removed deprecated keyword arguments,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,4,2,xarray/core/common.py | xarray/core/groupby.py | xarray/core/pdcompat.py | xarray/core/resample_cftime.py,xarray/core/groupby.py | xarray/core/pdcompat.py,True,114,False,False
validation,method_selection,pydata__xarray-7019,pydata/xarray,964d350a80fe21d4babf939c108986d5fd90a2cf,Alternative parallel execution frameworks in xarray,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,23,10,xarray/backends/api.py | xarray/backends/common.py | xarray/backends/plugins.py | xarray/backends/zarr.py | xarray/coding/strings.py | xarray/coding/variables.py | xarray/core/common.py | xarray/core/computation.py | xarray/core/dask_array_ops.py | xarray/core/daskmanager.py | xarray/core/dataarray.py | xarray/core/dataset.py | xarray/core/duck_array_ops.py | xarray/core/indexing.py | xarray/core/missing.py | xarray/core/nanops.py | xarray/core/parallelcompat.py | xarray/core/pycompat.py | xarray/core/rolling.py | xarray/core/types.py | xarray/core/utils.py | xarray/core/variable.py | xarray/core/weighted.py,xarray/backends/api.py | xarray/backends/common.py | xarray/backends/plugins.py | xarray/backends/zarr.py | xarray/coding/strings.py | xarray/coding/variables.py | xarray/core/daskmanager.py | xarray/core/duck_array_ops.py | xarray/core/missing.py | xarray/core/parallelcompat.py | xarray/core/pycompat.py | xarray/core/rolling.py | xarray/core/utils.py,True,111,False,False
validation,method_selection,pydata__xarray-7347,pydata/xarray,92e7cb5b21a6dee7f7333c66e41233205c543bc1,assign_coords reset all dimension coords to default (pandas) index,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,xarray/core/merge.py,xarray/core/merge.py,True,114,False,False
validation,method_selection,pydata__xarray-5731,pydata/xarray,5db40465955a30acd601d0c3d7ceaebe34d28d11,Dask error on xarray.corr,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,3,2,xarray/core/computation.py | xarray/core/parallel.py | xarray/core/pycompat.py,xarray/core/pycompat.py,True,108,False,False
validation,method_selection,pydata__xarray-5455,pydata/xarray,e87d65b77711bbf289e14dfa0581fb842247f1c2,Suggesting specific IO backends to install when open_dataset() fails,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,10,9,xarray/backends/cfgrib_.py | xarray/backends/h5netcdf_.py | xarray/backends/netCDF4_.py | xarray/backends/plugins.py | xarray/backends/pseudonetcdf_.py | xarray/backends/pydap_.py | xarray/backends/pynio_.py | xarray/backends/scipy_.py | xarray/backends/store.py | xarray/backends/zarr.py,xarray/backends/cfgrib_.py,True,104,False,False
validation,method_selection,pydata__xarray-7052,pydata/xarray,ddccd5c538220ab7b8fdab390c64e29be97ee00b,Plot accessors miss static typing,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,12,8,xarray/core/alignment.py | xarray/core/dataarray.py | xarray/core/dataset.py | xarray/core/pycompat.py | xarray/core/types.py | xarray/plot/__init__.py | xarray/plot/accessor.py | xarray/plot/dataarray_plot.py | xarray/plot/dataset_plot.py | xarray/plot/facetgrid.py | xarray/plot/plot.py | xarray/plot/utils.py,xarray/core/alignment.py | xarray/core/pycompat.py | xarray/plot/accessor.py | xarray/plot/dataarray_plot.py,True,110,False,False
validation,method_selection,pydata__xarray-5187,pydata/xarray,b2351cbe3f3e92f0e242312dae5791fc83a4467a,bfill behavior dask arrays with small chunk size,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,5,4,xarray/core/dask_array_ops.py | xarray/core/dataarray.py | xarray/core/dataset.py | xarray/core/duck_array_ops.py | xarray/core/missing.py,xarray/core/duck_array_ops.py,True,104,False,False
validation,method_selection,pydata__xarray-5233,pydata/xarray,2694046c748a51125de6d460073635f1d789958e,Calendar utilities,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,7,5,xarray/__init__.py | xarray/coding/calendar_ops.py | xarray/coding/cftime_offsets.py | xarray/coding/times.py | xarray/core/accessor_dt.py | xarray/core/dataarray.py | xarray/core/dataset.py,xarray/__init__.py | xarray/coding/calendar_ops.py,True,107,False,False
validation,method_selection,pydata__xarray-2922,pydata/xarray,65a5bff79479c4b56d6f733236fe544b7f4120a8,add average function,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,4,3,xarray/core/common.py | xarray/core/dataarray.py | xarray/core/dataset.py | xarray/core/weighted.py,xarray/core/weighted.py,True,94,True,True
validation,method_selection,pylint-dev__pylint-6412,pylint-dev/pylint,4b73e81df60db3a5e3706124185a3d37a363f7e7,Support isinstance checks through ABCMeta for checkers and reporters,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,4,3,pylint/checkers/base_checker.py | pylint/interfaces.py | pylint/lint/pylinter.py | pylint/reporters/base_reporter.py,pylint/reporters/base_reporter.py,True,377,False,False
validation,method_selection,pylint-dev__pylint-8757,pylint-dev/pylint,2acca90eab93569f9482b1c7595c30207afcbe7c,Different output with --jobs=1 and --jobs=2,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,0,pylint/checkers/similar.py | pylint/lint/parallel.py,pylint/checkers/similar.py | pylint/lint/parallel.py,True,1001,False,False
validation,method_selection,pylint-dev__pylint-8898,pylint-dev/pylint,1f8c4d9eb185c16a2c1d881c054f015e1c2eb334,bad-names-rgxs mangles regular expressions with commas,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,3,2,pylint/config/argument.py | pylint/utils/__init__.py | pylint/utils/utils.py,pylint/utils/utils.py,True,1003,False,False
validation,method_selection,pylint-dev__pylint-6526,pylint-dev/pylint,0220a39f6d4dddd1bf8f2f6d83e11db58a093fbe,How does pylint decide where it should put stat files?,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,pylint/lint/caching.py,pylint/lint/caching.py,True,402,False,False
validation,method_selection,pytest-dev__pytest-5840,pytest-dev/pytest,73c5b7f4b11a81e971f7d1bb18072e06a87060f4,5.1.2 ImportError while loading conftest (windows import folder casing issues),miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,0,src/_pytest/config/__init__.py | src/_pytest/pathlib.py,src/_pytest/config/__init__.py | src/_pytest/pathlib.py,True,189,False,False
validation,method_selection,pytest-dev__pytest-8463,pytest-dev/pytest,35df3e68d57fcd62a60b2a8568b09fa3674f36a8,resolve startpath/fspath parameter regressions,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,6,2,src/_pytest/config/__init__.py | src/_pytest/config/compat.py | src/_pytest/deprecated.py | src/_pytest/main.py | src/_pytest/python.py | src/_pytest/terminal.py,src/_pytest/config/compat.py | src/_pytest/deprecated.py | src/_pytest/main.py | src/_pytest/python.py,True,223,False,False
validation,method_selection,pytest-dev__pytest-6214,pytest-dev/pytest,f24f20a46e0efd8b375ab3457e9f6864e59979e5,--setup-plan and --setup-only seem to claim different things,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,src/_pytest/setupplan.py,src/_pytest/setupplan.py,True,190,False,False
validation,method_selection,pytest-dev__pytest-7985,pytest-dev/pytest,4cd0fde277f657560bf5c4453d3b645094d2c747,Deprecate `--strict`,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,4,2,src/_pytest/config/__init__.py | src/_pytest/deprecated.py | src/_pytest/main.py | src/_pytest/mark/structures.py,src/_pytest/main.py | src/_pytest/mark/structures.py,True,212,False,False
validation,method_selection,pytest-dev__pytest-10758,pytest-dev/pytest,d5dda84ef346b83e0b634a92e00c62a8a10e0061,Walrus operator causes different behavior in PyTest.,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,src/_pytest/assertion/rewrite.py,src/_pytest/assertion/rewrite.py,True,235,False,False
validation,method_selection,pytest-dev__pytest-7982,pytest-dev/pytest,a7e38c5c61928033a2dc1915cbee8caa8544a4d0,Symlinked directories not collected since pytest 6.1.0,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,src/_pytest/pathlib.py,src/_pytest/pathlib.py,True,211,False,False
validation,method_selection,pytest-dev__pytest-9956,pytest-dev/pytest,cc0fbbefa0f8a6b390e89ef0d4d64dd78783a5c1,Test functions that return non-None should raise a warning/error,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,3,1,src/_pytest/python.py | src/_pytest/warning_types.py | src/pytest/__init__.py,src/_pytest/warning_types.py | src/pytest/__init__.py,True,232,False,False
validation,method_selection,scikit-learn__scikit-learn-15495,scikit-learn/scikit-learn,b13b02c311c18c2041782bcdaadd08b8fd3f216b,Use _check_sample_weight to consistently validate sample_weight,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,sklearn/tree/_classes.py,sklearn/tree/_classes.py,True,560,False,False
validation,method_selection,scikit-learn__scikit-learn-14067,scikit-learn/scikit-learn,7b8cbc875b862ebb81a9b3415bdee235cca99ca6,ARD Regressor accuracy degrades when upgrading Scipy 1.2.1 -> 1.3.0,miss,index_coverage_failure,正確檔案未進入Code Index,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,3,0,sklearn/externals/_scipy_linalg.py | sklearn/linear_model/bayes.py | sklearn/utils/fixes.py,sklearn/externals/_scipy_linalg.py | sklearn/linear_model/bayes.py | sklearn/utils/fixes.py,True,543,False,False
validation,method_selection,scikit-learn__scikit-learn-25697,scikit-learn/scikit-learn,097c3683a73c5805a84e6eada71e4928cb35496e,Deprecate `n_iter` in favor of `max_iter` for consistency,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,sklearn/linear_model/_bayes.py,sklearn/linear_model/_bayes.py,True,635,False,False
validation,method_selection,scikit-learn__scikit-learn-14125,scikit-learn/scikit-learn,c0c53137cec61a4d6cd72d8a43bbe0321476e440,[MRG] Fix 'SparseSeries deprecated: scipy-dev failing on travis' #14002,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sklearn/utils/multiclass.py,sklearn/utils/multiclass.py,True,543,False,False
validation,method_selection,scikit-learn__scikit-learn-13536,scikit-learn/scikit-learn,c863ed3d57e3b5ceeb4e7e8001c96aad7110c605,improve error message when passing sample_weight to Pipeline,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,sklearn/ensemble/gradient_boosting.py | sklearn/pipeline.py,sklearn/ensemble/gradient_boosting.py,True,576,False,False
validation,method_selection,scikit-learn__scikit-learn-12557,scikit-learn/scikit-learn,4de404d46d24805ff48ad255ec3169a5155986f0,SVC.decision_function disagrees with predict,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,4,3,examples/svm/plot_svm_tie_breaking.py | sklearn/model_selection/_search.py | sklearn/svm/base.py | sklearn/svm/classes.py,examples/svm/plot_svm_tie_breaking.py,True,540,False,False
validation,method_selection,scikit-learn__scikit-learn-25102,scikit-learn/scikit-learn,f9a1cf072da9d7375d6c2163f68a6038b13b310f,Preserving dtypes for DataFrame output by transformers that do not modify the input values,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,0,sklearn/base.py | sklearn/feature_selection/_base.py,sklearn/base.py | sklearn/feature_selection/_base.py,True,635,False,False
validation,method_selection,sphinx-doc__sphinx-8278,sphinx-doc/sphinx,a8abb9995f71b9bc02b6f83592751c779ae0f75a,Sphinx changes number system from hexadecimal to decimal for function default arguments,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,0,sphinx/pycode/ast.py | sphinx/util/inspect.py,sphinx/pycode/ast.py | sphinx/util/inspect.py,True,272,False,False
validation,method_selection,sphinx-doc__sphinx-8265,sphinx-doc/sphinx,b428cd2404675475a5c3dc2a2b0790ba57676202,docstring default arg is broken,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sphinx/pycode/ast.py,sphinx/pycode/ast.py,True,272,False,False
validation,method_selection,sphinx-doc__sphinx-9987,sphinx-doc/sphinx,5adc109b72ce42f6938191c7ad027a4913eaba1d,Using position-only parameter syntax in `__init__` prevents docstrings for attributes from being parsed,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sphinx/pycode/parser.py,sphinx/pycode/parser.py,True,293,False,False
validation,method_selection,sphinx-doc__sphinx-10353,sphinx-doc/sphinx,9236b4247ee8e00ed89eb3ccc456236cdd8eaaea,"Reference targets not found when using `autodoc_typehints = ""both""`",miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sphinx/util/inspect.py,sphinx/util/inspect.py,True,291,False,False
validation,method_selection,sphinx-doc__sphinx-8058,sphinx-doc/sphinx,f92fa6443fe6f457ab0c26d41eb229e825fda5e1,Allow more compaction in gettext builder,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sphinx/builders/gettext.py | sphinx/util/i18n.py,sphinx/util/i18n.py,True,272,False,False
validation,method_selection,sphinx-doc__sphinx-11510,sphinx-doc/sphinx,6cb783c0024a873722952a67ebb9f41771c8eb6d,source-read event does not modify include'd files source,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sphinx/directives/other.py,sphinx/directives/other.py,True,286,False,False
validation,method_selection,sphinx-doc__sphinx-8674,sphinx-doc/sphinx,2444c4711e9142a40dee4032bb921867c8f2b9fb,Enable passing options to pygments,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,4,2,sphinx/config.py | sphinx/writers/html.py | sphinx/writers/html5.py | sphinx/writers/latex.py,sphinx/writers/html.py | sphinx/writers/html5.py,True,273,False,True
validation,method_selection,sphinx-doc__sphinx-7930,sphinx-doc/sphinx,2feb0b43b64012ac982a9d07af85002b43b59226,Regression: autodoc Dataclass variables reference target not found,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,sphinx/domains/python.py,sphinx/domains/python.py,True,272,False,False
validation,method_selection,sphinx-doc__sphinx-10207,sphinx-doc/sphinx,8b23f6db12d9fcdb6e1ca2015ea32e3e2e1fbdb6,Allow keyboard shortcut `/` to focus on search,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,7,3,sphinx/builders/latex/transforms.py | sphinx/ext/autodoc/__init__.py | sphinx/ext/autodoc/directive.py | sphinx/ext/napoleon/docstring.py | sphinx/util/typing.py | sphinx/writers/html.py | sphinx/writers/latex.py,sphinx/builders/latex/transforms.py | sphinx/util/typing.py | sphinx/writers/html.py | sphinx/writers/latex.py,True,294,False,False
validation,method_selection,sphinx-doc__sphinx-7356,sphinx-doc/sphinx,4050f2df9d618d4deb4ce28ccea69ede65b45005,Breaking change to Python domain IDs,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sphinx/domains/python.py | sphinx/util/nodes.py,sphinx/util/nodes.py,True,269,False,False
validation,method_selection,sphinx-doc__sphinx-9261,sphinx-doc/sphinx,4d90277c49633705148793ab02b28353c8a59b48,Building autodocs for derived classes produces invalid warnings,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sphinx/ext/autodoc/__init__.py | sphinx/util/inspect.py,sphinx/util/inspect.py,True,285,False,False
validation,method_selection,sphinx-doc__sphinx-8075,sphinx-doc/sphinx,487b8436c6e8dc596db4b8d4d06e9145105a2ac2,References to figures without captions: errors in both HTML and LaTeX,miss,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,3,0,sphinx/domains/std.py | sphinx/events.py | sphinx/transforms/post_transforms/__init__.py,sphinx/domains/std.py | sphinx/events.py | sphinx/transforms/post_transforms/__init__.py,True,272,False,True
validation,method_selection,sphinx-doc__sphinx-9997,sphinx-doc/sphinx,31ed71dfb335f46c97ba227cbfc34172eeb71f1f,autodoc typehints do not create link for parametrized types,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,3,1,sphinx/domains/python.py | sphinx/util/inspect.py | sphinx/util/typing.py,sphinx/domains/python.py | sphinx/util/inspect.py,True,293,False,False
validation,method_selection,sphinx-doc__sphinx-9665,sphinx-doc/sphinx,274ee481acb3394b8cb62e06d7978e297dd657f1,python bases in packages - follow up on #4944,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sphinx/util/typing.py,sphinx/util/typing.py,True,293,False,False
validation,method_selection,sphinx-doc__sphinx-9459,sphinx-doc/sphinx,8dd84bc8aba782d924854174c5f9ad4a65cfccf1,Add an option to not use intersphinx references as a fallback,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sphinx/ext/intersphinx.py | sphinx/util/typing.py,sphinx/util/typing.py,True,293,False,False
validation,method_selection,sphinx-doc__sphinx-10360,sphinx-doc/sphinx,d951e55bc3419dbda809ed0aca17addeed8e9e30,enum value with attribute misparsed,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,3,2,sphinx/domains/c.py | sphinx/domains/cpp.py | sphinx/util/cfamily.py,sphinx/util/cfamily.py,True,291,False,False
validation,method_selection,sphinx-doc__sphinx-9654,sphinx-doc/sphinx,4a9e015fc6b87fc54c7a01f94d65bcf602fefeaa,Incorrect base class detection,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sphinx/ext/autodoc/__init__.py | sphinx/util/inspect.py,sphinx/util/inspect.py,True,293,False,False
