split,split_role,ticket_id,repo,base_commit,title,outcome,primary_category,primary_category_zh,failure_stage,failure_stage_zh,suggested_next_step,gold_file_count,recovered_gold_count,gold_files,missing_gold_files,index_available,indexed_file_count,sparse_ticket_clues,manual_review_required
development,development_only,django__django-13569,django/django,257f8495d6c93e30ab0f52af4c488d7344bcf112,order_by('?') unexpectedly breaking queryset aggregation,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,django/db/models/functions/math.py,django/db/models/functions/math.py,True,806,False,False
development,development_only,django__django-13350,django/django,5fcfe5361e5b8c9738b1ee4c1e9a6f293a7dda40,Temporary files do not get deleted on canceled upload request.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,django/core/files/uploadhandler.py | django/http/multipartparser.py,django/http/multipartparser.py,True,806,True,True
development,development_only,django__django-12184,django/django,5d674eac871a306405b0fbbaeb17bbeba9c68bf3,Optional URL params crash some view functions.,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,django/urls/resolvers.py,django/urls/resolvers.py,True,812,False,False
development,development_only,django__django-14149,django/django,a96c730431196b119559bbb18a0e85e6ee8b2597,Validate the type of ALLOWED_HOSTS,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,django/conf/__init__.py,django/conf/__init__.py,True,809,False,False
development,development_only,django__django-14019,django/django,7c18b22e2fa70aa8dcfadb33beb17933abdf7ee4,Make Index and Constraint __repr__ consistent.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,3,2,django/contrib/postgres/constraints.py | django/db/models/constraints.py | django/db/models/indexes.py,django/db/models/indexes.py,True,808,False,False
development,development_only,django__django-13915,django/django,9c6ba876928fd20194ac3238dc06aeae66d7bd50,Drop support for Python 3.6 & 3.7.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,12,1,django/core/management/commands/compilemessages.py | django/db/backends/postgresql/base.py | django/db/backends/sqlite3/base.py | django/db/backends/sqlite3/client.py | django/db/migrations/questioner.py | django/http/cookie.py | django/http/request.py | django/utils/autoreload.py | django/utils/http.py | django/utils/module_loading.py | django/utils/version.py | setup.py,django/core/management/commands/compilemessages.py | django/db/backends/postgresql/base.py | django/db/backends/sqlite3/base.py | django/db/backends/sqlite3/client.py | django/db/migrations/questioner.py | django/http/cookie.py | django/http/request.py | django/utils/autoreload.py | django/utils/http.py | django/utils/module_loading.py | setup.py,True,808,False,False
development,development_only,django__django-15272,django/django,847f46e9bf88964484c8b76a10af753ea1018311,Add a management command to optimize a migration,miss,index_coverage_failure,正確檔案未進入Code Index,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,1,0,django/core/management/commands/optimizemigration.py,django/core/management/commands/optimizemigration.py,True,813,False,False
development,development_only,django__django-16599,django/django,cc67344db9de0248ba1064f7e986c6b29276a7b1,Querying with an integer larger than SQLite supports crashes with OverflowError,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,django/db/models/lookups.py,django/db/models/lookups.py,True,818,False,False
development,development_only,django__django-14785,django/django,93f3b7a0ba2969109940775a18515728603afac6,NaN can be stored in DecimalField but cannot be retrieved,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,django/db/models/fields/__init__.py,django/db/models/fields/__init__.py,True,811,False,False
development,development_only,matplotlib__matplotlib-25126,matplotlib/matplotlib,f3938be9f3be3446065e184b810ee0a8bcb54901,"[Bug]: ax.plot(x,y) disappears after changing y_scale",miss,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工檢查Ticket線索、索引與候選排名。,1,0,lib/matplotlib/transforms.py,lib/matplotlib/transforms.py,False,0,False,True
development,development_only,matplotlib__matplotlib-24749,matplotlib/matplotlib,84cc898d6475a6bd1f14bd60d53e914484768ca3,[Bug]: contour raises IndexError if Z is specified as keyword argument,miss,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工檢查Ticket線索、索引與候選排名。,1,0,lib/matplotlib/contour.py,lib/matplotlib/contour.py,False,0,False,True
development,development_only,matplotlib__matplotlib-18869,matplotlib/matplotlib,b7d05919865fc0c37a0164cf467d5d5513bd0ede,Add easily comparable version info to toplevel,miss,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工檢查Ticket線索、索引與候選排名。,1,0,lib/matplotlib/__init__.py,lib/matplotlib/__init__.py,False,0,False,True
development,development_only,matplotlib__matplotlib-25027,matplotlib/matplotlib,f0f133943d3e4f1e2e665291fe1c8f658a84cc09,[ENH]: support RGB(A) in pcolor,partial_recall,cross_file_partial_miss,只找回部分正確檔案,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工確認遺漏檔案與已命中檔案的程式關係。,2,1,lib/matplotlib/axes/_axes.py | lib/matplotlib/collections.py,lib/matplotlib/collections.py,False,0,False,True
development,development_only,matplotlib__matplotlib-26078,matplotlib/matplotlib,fc350ea5343cf96e231656d97d4b7ac2f32c97d8,[Bug]: parasite_axes does not properly handle units,partial_recall,cross_file_partial_miss,只找回部分正確檔案,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工確認遺漏檔案與已命中檔案的程式關係。,3,1,lib/matplotlib/axes/_axes.py | lib/matplotlib/axes/_base.py | lib/mpl_toolkits/mplot3d/axes3d.py,lib/matplotlib/axes/_axes.py | lib/mpl_toolkits/mplot3d/axes3d.py,False,0,False,True
development,development_only,matplotlib__matplotlib-25551,matplotlib/matplotlib,5b85655c84fb2e149a548374d7259230577b6181,handling of zeros in log-scale changes irreversibly after user zoom,partial_recall,cross_file_partial_miss,只找回部分正確檔案,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工確認遺漏檔案與已命中檔案的程式關係。,2,1,lib/matplotlib/axes/_base.py | lib/mpl_toolkits/mplot3d/axes3d.py,lib/mpl_toolkits/mplot3d/axes3d.py,False,0,True,True
development,development_only,matplotlib__matplotlib-23742,matplotlib/matplotlib,942aa77a4ba1bd5b50e22c0246240b27ba925305,[Bug]: Bug with toolbar instantiation in notebook,partial_recall,cross_file_partial_miss,只找回部分正確檔案,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工確認遺漏檔案與已命中檔案的程式關係。,2,1,examples/user_interfaces/embedding_webagg_sgskip.py | lib/matplotlib/backends/backend_webagg_core.py,examples/user_interfaces/embedding_webagg_sgskip.py,False,0,False,True
development,development_only,matplotlib__matplotlib-22945,matplotlib/matplotlib,89b21b517df0b2a9c378913bae8e1f184988b554,[Bug]: Regression in animation from #22175,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,lib/matplotlib/collections.py,lib/matplotlib/collections.py,True,1030,False,False
development,development_only,matplotlib__matplotlib-25311,matplotlib/matplotlib,430fb1db88843300fb4baae3edc499bbfe073b0c,[Bug]: Unable to pickle figure with draggable legend,miss,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工檢查Ticket線索、索引與候選排名。,1,0,lib/matplotlib/offsetbox.py,lib/matplotlib/offsetbox.py,False,0,False,True
development,development_only,matplotlib__matplotlib-25332,matplotlib/matplotlib,66ba515e671638971bd11a34cff12c107a437e0b,[Bug]: Unable to pickle figure with aligned labels,miss,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工檢查Ticket線索、索引與候選排名。,1,0,lib/matplotlib/cbook.py,lib/matplotlib/cbook.py,False,0,False,True
development,development_only,matplotlib__matplotlib-26122,matplotlib/matplotlib,6391678cc16042ceebb1dec1a6e2aa224ce77366,imshow() should not modify axes aspect if transform != ax.transData.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工確認遺漏檔案與已命中檔案的程式關係。,2,1,galleries/examples/misc/demo_ribbon_box.py | lib/matplotlib/axes/_axes.py,galleries/examples/misc/demo_ribbon_box.py,False,0,False,True
development,development_only,matplotlib__matplotlib-24971,matplotlib/matplotlib,a3011dfd1aaa2487cce8aa7369475533133ef777,[Bug]: compressed layout setting can be forgotten on second save,miss,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工檢查Ticket線索、索引與候選排名。,1,0,lib/matplotlib/_tight_bbox.py,lib/matplotlib/_tight_bbox.py,False,0,False,True
development,development_only,matplotlib__matplotlib-25775,matplotlib/matplotlib,26224d96066b5c60882296c551f54ca7732c0af0,[ENH]: Add get/set_antialiased to Text objects,partial_recall,cross_file_partial_miss,只找回部分正確檔案,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工確認遺漏檔案與已命中檔案的程式關係。,3,2,lib/matplotlib/backends/backend_agg.py | lib/matplotlib/backends/backend_cairo.py | lib/matplotlib/text.py,lib/matplotlib/text.py,False,0,False,True
development,development_only,matplotlib__matplotlib-25640,matplotlib/matplotlib,61ed3f40057a48821ccad758fd5f04f0df1b8aab,PGF output: Contour labels extend beyond figure boundary,miss,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工檢查Ticket線索、索引與候選排名。,1,0,lib/matplotlib/backends/backend_pgf.py,lib/matplotlib/backends/backend_pgf.py,False,0,False,True
development,development_only,matplotlib__matplotlib-19553,matplotlib/matplotlib,ca275dca26d746fb1ce59a16e8c0f7db42d6813a,make `Normalize` objects notifiy scalar-mappables on changes,partial_recall,cross_file_partial_miss,只找回部分正確檔案,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工確認遺漏檔案與已命中檔案的程式關係。,5,4,lib/matplotlib/cm.py | lib/matplotlib/colorbar.py | lib/matplotlib/colors.py | lib/matplotlib/contour.py | lib/matplotlib/image.py,lib/matplotlib/contour.py,False,0,False,True
development,development_only,matplotlib__matplotlib-25779,matplotlib/matplotlib,06305a2f5dc589888697b3b909859103b8259153,Plot ellipse with arrow showing rotation,partial_recall,cross_file_partial_miss,只找回部分正確檔案,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工確認遺漏檔案與已命中檔案的程式關係。,2,1,galleries/examples/shapes_and_collections/ellipse_arrow.py | lib/matplotlib/patches.py,galleries/examples/shapes_and_collections/ellipse_arrow.py,False,0,False,True
development,development_only,matplotlib__matplotlib-23031,matplotlib/matplotlib,c3cf938bc02cbbb0d853c54255c4197b6e90ea1e,[MNT]: Require that matplotlibrc/style files use utf-8 (or have an encoding cookie),partial_recall,cross_file_partial_miss,只找回部分正確檔案,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工確認遺漏檔案與已命中檔案的程式關係。,2,1,lib/matplotlib/__init__.py | setup.py,setup.py,False,0,False,True
development,development_only,matplotlib__matplotlib-21238,matplotlib/matplotlib,8a8dd9093d381500555bccf46fc5d46b42d132ec,mpl_connect silently does nothing when passed an invalid event type string,partial_recall,cross_file_partial_miss,只找回部分正確檔案,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工確認遺漏檔案與已命中檔案的程式關係。,9,2,lib/matplotlib/artist.py | lib/matplotlib/axes/_base.py | lib/matplotlib/axis.py | lib/matplotlib/cbook/__init__.py | lib/matplotlib/cm.py | lib/matplotlib/colors.py | lib/matplotlib/container.py | lib/matplotlib/figure.py | lib/matplotlib/widgets.py,lib/matplotlib/artist.py | lib/matplotlib/axes/_base.py | lib/matplotlib/axis.py | lib/matplotlib/cbook/__init__.py | lib/matplotlib/cm.py | lib/matplotlib/colors.py | lib/matplotlib/container.py,False,0,False,True
development,development_only,matplotlib__matplotlib-26341,matplotlib/matplotlib,2aee6ccd7c7e1f8d282c1e7579f4ee546b838542,[MNT]: Make cyclers indexable and rely on indexing them rather than itertools.cycle,partial_recall,cross_file_partial_miss,只找回部分正確檔案,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工確認遺漏檔案與已命中檔案的程式關係。,2,1,lib/matplotlib/axes/_base.py | lib/matplotlib/sankey.py,lib/matplotlib/sankey.py,False,0,False,True
development,development_only,matplotlib__matplotlib-20826,matplotlib/matplotlib,a0d2e399729d36499a1924e5ca5bc067c8396810,"ax.clear() adds extra ticks, un-hides shared-axis tick labels",miss,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,analysis_unavailable,缺少Code Index或TF-IDF前50資料，暫時無法判定,人工檢查Ticket線索、索引與候選排名。,1,0,lib/matplotlib/axis.py,lib/matplotlib/axis.py,False,0,False,True
development,development_only,mwaskom__seaborn-2813,mwaskom/seaborn,60e58eb07e4448694ca25e887684d39d5138babd,histplot stat=count does not count all data points,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,3,2,seaborn/_statistics.py | seaborn/axisgrid.py | seaborn/regression.py,seaborn/regression.py,True,108,False,False
development,development_only,psf__requests-2153,psf/requests,3eb69be879063de4803f7f0152b83738a1c95ca4,Uncaught socket.timeout during post,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,requests/compat.py | requests/models.py,requests/compat.py,True,82,False,False
development,development_only,psf__requests-2678,psf/requests,276202f51ee9967969eafc1880c4785c80d63d3b,urllib3 exceptions passing through requests API,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,16,11,requests/adapters.py | requests/auth.py | requests/packages/__init__.py | requests/packages/urllib3/__init__.py | requests/packages/urllib3/connection.py | requests/packages/urllib3/connectionpool.py | requests/packages/urllib3/contrib/appengine.py | requests/packages/urllib3/contrib/pyopenssl.py | requests/packages/urllib3/exceptions.py | requests/packages/urllib3/poolmanager.py | requests/packages/urllib3/request.py | requests/packages/urllib3/response.py | requests/packages/urllib3/util/connection.py | requests/packages/urllib3/util/response.py | requests/packages/urllib3/util/retry.py | requests/packages/urllib3/util/ssl_.py,requests/auth.py | requests/packages/__init__.py | requests/packages/urllib3/contrib/appengine.py | requests/packages/urllib3/contrib/pyopenssl.py | requests/packages/urllib3/util/ssl_.py,True,82,False,False
development,development_only,pydata__xarray-4684,pydata/xarray,0f1eb96c924bad60ea87edd9139325adabfefa33,Millisecond precision is lost on datetime64 during IO roundtrip,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,xarray/coding/times.py,xarray/coding/times.py,True,101,False,False
development,development_only,pydata__xarray-7179,pydata/xarray,076bd8e15f04878d7b97100fb29177697018138f,Long import time,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,23,8,asv_bench/benchmarks/import.py | xarray/backends/cfgrib_.py | xarray/backends/common.py | xarray/backends/h5netcdf_.py | xarray/backends/netCDF4_.py | xarray/backends/pseudonetcdf_.py | xarray/backends/pydap_.py | xarray/backends/pynio_.py | xarray/backends/scipy_.py | xarray/backends/zarr.py | xarray/convert.py | xarray/core/_aggregations.py | xarray/core/dataset.py | xarray/core/duck_array_ops.py | xarray/core/formatting.py | xarray/core/indexing.py | xarray/core/missing.py | xarray/core/parallel.py | xarray/core/pycompat.py | xarray/core/utils.py | xarray/core/variable.py | xarray/plot/utils.py | xarray/util/generate_aggregations.py,xarray/backends/cfgrib_.py | xarray/backends/h5netcdf_.py | xarray/backends/netCDF4_.py | xarray/backends/pseudonetcdf_.py | xarray/backends/pydap_.py | xarray/backends/pynio_.py | xarray/backends/scipy_.py | xarray/backends/zarr.py | xarray/convert.py | xarray/core/_aggregations.py | xarray/core/duck_array_ops.py | xarray/core/missing.py | xarray/core/parallel.py | xarray/plot/utils.py | xarray/util/generate_aggregations.py,True,112,False,True
development,development_only,pydata__xarray-5662,pydata/xarray,2694046c748a51125de6d460073635f1d789958e,Limit number of displayed dimensions in repr,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,xarray/core/formatting.py,xarray/core/formatting.py,True,107,False,False
development,development_only,pydata__xarray-7112,pydata/xarray,114bf98719f31a653f2ef7bc7fcdfaf010eb3612,New deep copy behavior in 2022.9.0 causes maximum recursion error,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,5,4,xarray/core/dataarray.py | xarray/core/dataset.py | xarray/core/formatting.py | xarray/core/utils.py | xarray/core/variable.py,xarray/core/formatting.py,True,110,False,False
development,development_only,pydata__xarray-4184,pydata/xarray,65ca92a5c0a4143d00dd7a822bcb1d49738717f1,Stack + to_array before to_xarray is much faster that a simple to_xarray,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,3,1,asv_bench/benchmarks/pandas.py | xarray/core/dataset.py | xarray/core/indexes.py,asv_bench/benchmarks/pandas.py | xarray/core/indexes.py,True,96,False,False
development,development_only,pydata__xarray-4248,pydata/xarray,98dc1f4ea18738492e074e9e51ddfed5cd30ab94,Feature request: show units in dataset overview,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,xarray/core/formatting.py,xarray/core/formatting.py,True,97,False,False
development,development_only,pydata__xarray-3239,pydata/xarray,e90e8bc06cf8e7c97c7dc4c0e8ff1bf87c49faf6,We need a fast path for open_mfdataset,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,5,3,xarray/backends/api.py | xarray/core/combine.py | xarray/core/concat.py | xarray/core/dataarray.py | xarray/core/merge.py,xarray/core/concat.py | xarray/core/merge.py,True,92,False,False
development,development_only,pydata__xarray-4683,pydata/xarray,19ebec52ef93ab8a640d04eb0edb7264823f6ba8,astype method lost its order parameter,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,4,3,doc/conf.py | xarray/core/common.py | xarray/core/duck_array_ops.py | xarray/core/variable.py,doc/conf.py,True,100,False,False
development,development_only,pydata__xarray-6548,pydata/xarray,126051f2bf2ddb7926a7da11b047b852d5ca6b87,xr.polyval first arg requires name attribute,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,2,1,asv_bench/benchmarks/polyfit.py | xarray/core/computation.py,asv_bench/benchmarks/polyfit.py,True,107,False,False
development,development_only,pydata__xarray-3733,pydata/xarray,009aa66620b3437cf0de675013fa7d1ff231963c,Implement polyfit?,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,7,5,xarray/__init__.py | xarray/core/computation.py | xarray/core/dask_array_ops.py | xarray/core/dataarray.py | xarray/core/dataset.py | xarray/core/duck_array_ops.py | xarray/core/nputils.py,xarray/__init__.py | xarray/core/dask_array_ops.py,True,95,False,True
development,development_only,pydata__xarray-4911,pydata/xarray,7c4e2ac83f7b4306296ff9b7b51aaf016e5ad614,Sum and prod with min_count forces evaluation,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,3,2,xarray/core/dtypes.py | xarray/core/nanops.py | xarray/core/ops.py,xarray/core/dtypes.py,True,102,False,False
development,development_only,pylint-dev__pylint-8929,pylint-dev/pylint,f40e9ffd766bb434a0181dd9db3886115d2dfb2f,Exporting to JSON does not honor score option,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,5,3,pylint/interfaces.py | pylint/lint/base_options.py | pylint/reporters/__init__.py | pylint/reporters/json_reporter.py | pylint/testutils/_primer/primer_run_command.py,pylint/interfaces.py | pylint/reporters/__init__.py,True,1007,False,False
development,development_only,pylint-dev__pylint-4551,pylint-dev/pylint,99589b08de8c5a2c6cc61e13a37420a868c80599,Use Python type hints for UML generation,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,4,2,pylint/pyreverse/diagrams.py | pylint/pyreverse/inspector.py | pylint/pyreverse/utils.py | pylint/pyreverse/writer.py,pylint/pyreverse/inspector.py | pylint/pyreverse/utils.py,True,117,False,True
development,development_only,pylint-dev__pylint-7097,pylint-dev/pylint,c33d237e6ea5795632295bb6390778a21e6f4080,Traceback on unknown encoding,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,pylint/checkers/imports.py | pylint/lint/pylinter.py,pylint/checkers/imports.py,True,853,False,False
development,development_only,pylint-dev__pylint-7114,pylint-dev/pylint,397c1703e8ae6349d33f7b99f45b2ccaf581e666,Linting fails if module contains module of the same name,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,pylint/lint/expand_modules.py,pylint/lint/expand_modules.py,True,852,False,False
development,development_only,pylint-dev__pylint-7080,pylint-dev/pylint,3c5eca2ded3dd2b59ebaf23eb289453b5d2930f0,`--recursive=y` ignores `ignore-paths`,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,pylint/lint/expand_modules.py,pylint/lint/expand_modules.py,True,845,False,False
development,development_only,pylint-dev__pylint-6358,pylint-dev/pylint,1de6da157c260c5a1398bc59c5f2b57abc4912a6,`ignore-imports` option ignored,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,pylint/checkers/similar.py,pylint/checkers/similar.py,True,355,False,False
development,development_only,pylint-dev__pylint-7228,pylint-dev/pylint,d597f252915ddcaaa15ccdfcb35670152cb83587,rxg include '\p{Han}' will throw error,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,pylint/config/argument.py,pylint/config/argument.py,True,852,False,False
development,development_only,pylint-dev__pylint-6517,pylint-dev/pylint,58c4f370c7395d9d4e202ba83623768abcc3ac24,Pylint runs unexpectedly pass if `confidence=` in pylintrc,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,pylint/config/argument.py,pylint/config/argument.py,True,402,False,False
development,development_only,pylint-dev__pylint-4492,pylint-dev/pylint,5ebbc30afbaa1a3c1e04fc86c3525edf9f579640,Allow parseable output in parallel of human-readable output,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,3,1,pylint/lint/pylinter.py | pylint/reporters/__init__.py | pylint/reporters/multi_reporter.py,pylint/reporters/__init__.py | pylint/reporters/multi_reporter.py,True,114,False,False
development,development_only,pylint-dev__pylint-5201,pylint-dev/pylint,772b3dcc0b0770a843653783e5c93b4256e5ec6f,ignore-paths: normalize path to PosixPath,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,4,3,pylint/config/option.py | pylint/lint/expand_modules.py | pylint/lint/pylinter.py | pylint/utils/utils.py,pylint/config/option.py,True,128,False,False
development,development_only,pylint-dev__pylint-5136,pylint-dev/pylint,3a5a91c0fa0761555aed2cb03270e2bb63b400fb,Possibly move ``MessagesHandlerMixIn`` into ``PyLinter``,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,5,2,pylint/checkers/misc.py | pylint/lint/pylinter.py | pylint/message/__init__.py | pylint/message/message_handler_mix_in.py | pylint/typing.py,pylint/checkers/misc.py | pylint/message/__init__.py | pylint/typing.py,True,129,False,True
development,development_only,pylint-dev__pylint-4516,pylint-dev/pylint,0b5a44359d8255c136af27c0ef5f5b196a526430,Ignore clause not ignoring directories,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,pylint/lint/expand_modules.py | pylint/lint/pylinter.py,pylint/lint/pylinter.py,True,115,False,False
